signal_id,signal_time_jst,signal_time_unix,symbol,mc_band,mc,liquidity,entry_price,sl_price,tp_price,rr_ratio,atr,vwap,rsi,vol_surge,score_total,score_volume,score_vwap,score_rsi,score_liquidity,score_repro,score_penalty,score_pps_bonus,pps,pps_label,range_pct,vwap_dev,signal_count,success_count,success_rate,adjusted_rate,ohlcv_aggregate,rsi_overbought,atr_sl_mult,atr_tp_mult,volume_surge_min,notified,notify_threshold,gecko_url,pool_address,token_address,outcome_checked_at,price_15m,price_30m,price_60m,high_60m,low_60m,sl_hit,tp_hit,outcome,pnl_pct
9f378702,2026-02-26 09:25:14,1772065514,Pippkin,$1M〜$5M,2512407,148774,0.002531056678749,0.0016187978042601,0.0039906708779312,1.6,0.0003649035497955,0.0032166783002864,38.04,0.44,25,0.0,0.0,0.0,15.0,0.0,0.0,10.0,5,強い安値圏,0.188,-21.31,13,0,0.0,0.139,15,75,2.5,4.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,2026-02-26 10:32:06,0.0024593241571738,0.0027431753421318,0.0028898765296679,0.002903375875702,0.002391366020599,False,False,WIN+,14.18
5471a1d1,2026-02-26 09:29:33,1772065773,Punch,$5M〜$50M,21700674,728502,0.0217335324679552,0.0185903785797029,0.0272340517723967,1.75,0.0015715769441261,0.0309441720595508,39.76,1.97,49,23.6,0.0,0.0,15.0,0.0,0.0,10.0,5,強い安値圏,0.057,-29.77,15,0,0.0,0.125,15,72,2.0,3.5,2.0,False,50,https://www.geckoterminal.com/solana/pools/A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,2026-02-26 10:32:09,0.0216362260505391,0.022359740877179,0.0232235186875824,0.0233411801060078,0.0211586940745036,False,False,WIN+,6.86
3a30d90a,2026-02-26 09:29:37,1772065777,DATACLAW,$300K〜$1M,555069,71607,0.0005451202791186,0.0003911159533098,0.0008017941554667,1.67,5.133477526961168e-05,0.0005482207993443,81.51,3.89,53,22.7,0.0,20.0,15.0,0.0,0.0,-5.0,2,やや高値圏,0.464,-0.57,23,0,0.0,0.089,5,85,3.0,5.0,4.0,True,50,https://www.geckoterminal.com/solana/pools/A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,Duxeg8HrG89Dq95oyiydrnFd8irZhjApGZu8PYrEpump,2026-02-26 10:32:42,0.0005590880131573,0.0006959319533141,0.0007824292629314,0.000979796688438,0.0004878175197145,False,True,WIN,43.53
1fb0d57e,2026-02-26 09:29:40,1772065780,gork,$1M〜$5M,1087994,126623,0.0011044965630155,-0.0001861888052636,0.0031695931522623,1.6,0.0005162741473116,0.0012764665627618,49.84,0.23,23,0.0,0.0,0.0,15.0,3.1,0.0,5.0,4,やや安値圏,0.323,-13.47,8,2,0.25,0.346,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/FTVfrnFb48apSPKTBkB5cdTu6AiTRSX5wdV68uTrPiWu,FTVfrnFb48apSPKTBkB5cdTu6AiTRSX5wdV68uTrPiWu,gorkrgj6k4K449Qa4eF1NaWC5cNLQtMsVEikhpGn7fC,2026-02-26 10:33:15,0.0009074212056022,0.0009697698829242,0.000987715665009,0.001122014979199,0.0007697256437161,False,False,LOSS-,-10.57
656a9585,2026-02-26 09:30:14,1772065814,PENGUIN,$5M〜$50M,7137495,461837,0.0071377759584164,0.0068290197692134,0.0076780992895216,1.75,0.0001543780946014,0.0070774741854921,52.38,0.02,55,0.0,20.0,20.0,15.0,0.0,0.0,0.0,3,中間,0.458,0.85,13,0,0.0,0.139,15,72,2.0,3.5,2.0,True,50,https://www.geckoterminal.com/solana/pools/DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,2026-02-26 10:33:18,0.0071475981313571,0.0071001833537372,0.0072119719976107,0.007241668670291,0.007053293900129,False,False,WIN+,1.04
700ec572,2026-02-26 09:30:17,1772065817,maxxing,$1M〜$5M,3327608,226985,0.003328855760977,0.0025992528738631,0.0044962203803591,1.6,0.0002918411548455,0.0030379589815982,52.46,0.58,50,0.0,20.0,20.0,15.0,0.0,0.0,-5.0,2,やや高値圏,0.559,9.58,19,1,0.053,0.146,15,75,2.5,4.0,3.0,True,50,https://www.geckoterminal.com/solana/pools/DMnTidVC8dMxRxUzFyZ4StQkbS4R8ACwxhNsEyi6u3Lx,DMnTidVC8dMxRxUzFyZ4StQkbS4R8ACwxhNsEyi6u3Lx,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,2026-02-26 10:33:31,0.0030857798322696,0.0030715770982833,0.0032318207179566,0.0033364238877648,0.0029696804152826,False,False,LOSS-,-2.91
22465740,2026-02-26 09:39:33,1772066373,GROKIUS,$1M〜$5M,2192196,160403,0.0021922314592127,0.0016765247033194,0.003017362268642,1.6,0.0002062827023573,0.0032414343081909,25.58,0.36,25,0.0,0.0,0.0,15.0,0.0,0.0,10.0,5,強い安値圏,0.076,-32.37,6,0,0.0,0.227,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,67ezHLk8PUkjJCXjmmgPbx85VowA52ghfRXa9A8Tpump,2026-02-26 10:46:55,0.0022249154836026,0.002824226489194,0.002845911881678,0.0029459591567553,0.0020785679198143,False,False,WIN+,29.82
2597074b,2026-02-26 09:39:35,1772066375,GME,$1M〜$5M,4720845,1256161,0.0006856574499703,0.0006547611549693,0.0007350915219719,1.6,1.2358518000401717e-05,0.0007694711992077,40.2,0.31,25,0.0,0.0,0.0,15.0,5.1,0.0,5.0,4,やや安値圏,0.284,-10.89,9,3,0.333,0.393,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/9tz6vYKiBDLYx2RnGWC5tESu4pyVE4jD6Tm56352UGte,9tz6vYKiBDLYx2RnGWC5tESu4pyVE4jD6Tm56352UGte,8wXtPeU6557ETkp9WHFY1n1EcU6NxDvbAggHGsMYiHsB,2026-02-26 10:46:58,0.0006836142506541,0.000686535229187,0.0006811320613247,0.0006880528730989,0.0006803512781939,False,False,LOSS-,-0.66
e3b18a78,2026-02-26 09:39:38,1772066378,PMPR,$300K〜$1M,651753,73699,0.0006255731999345,0.0004237167003425,0.0009620006992546,1.67,6.728549986401324e-05,0.0006701746708837,56.77,1.41,41,0.0,0.0,20.0,15.0,0.9,0.0,5.0,4,やや安値圏,0.344,-6.66,2,0,0.0,0.357,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,AX9D7Nqtu3enaeL4ELxoagsNV7AyEQEhK2ziwiyJpump,2026-02-26 10:47:01,0.0006140855396415,0.0006897771447124,0.0006198571385066,0.0007307497501376,0.0005754447948833,False,False,LOSS-,-0.91
5e3a7ebf,2026-02-26 09:49:33,1772066973,MOLTID,$1M〜$5M,1039616,123547,0.0010396165952831,0.0005294212258615,0.0018559291863575,1.6,0.0002040781477686,0.0010650739125174,55.73,0.01,35,0.0,0.0,20.0,15.0,0.0,0.0,0.0,3,中間,0.558,-2.39,5,0,0.0,0.25,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/5yvbbB9pfgwMaPVKcjBiW6fcdqc4h15CKSinseu7jG85,5yvbbB9pfgwMaPVKcjBiW6fcdqc4h15CKSinseu7jG85,moLtguTf84g34S34PbnJDRKR1FXb5di1UCRsnB7hKjE,2026-02-26 11:01:55,0.0011101399555844,0.0012180705541236,0.0011682127452898,0.0012604183305963,0.0010383535568476,False,False,WIN+,12.37
c6a9819b,2026-02-26 09:49:35,1772066975,WAR,$5M〜$50M,17426164,538186,0.0174261640068645,0.0162253186467526,0.0195276433870604,1.75,0.0006004226800559,0.0176499672962907,50.59,0.13,40,0.0,0.0,20.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.366,-1.27,18,0,0.0,0.109,15,72,2.0,3.5,2.0,False,50,https://www.geckoterminal.com/solana/pools/qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,8opvqaWysX1oYbXuTL8PHaoaTiXD69VFYAX4smPebonk,2026-02-26 11:01:58,0.0184027707314848,0.0175686562642468,0.0176432858825593,0.0185530243302442,0.0173963102664547,False,False,WIN+,1.25
8a790d77,2026-02-26 09:54:32,1772067272,MACMINI,$1M〜$5M,2042983,144746,0.0020429839358647,0.0014975689813665,0.0029156478630618,1.6,0.0002181659817992,0.0023369364549916,37.23,0.01,20,0.0,0.0,0.0,15.0,0.4,0.0,5.0,4,やや安値圏,0.202,-12.58,4,0,0.0,0.278,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/FV7QJ4FSZFpkvSNPEaJBZLVJxe4XjgoNFBwBGGf2vTRF,FV7QJ4FSZFpkvSNPEaJBZLVJxe4XjgoNFBwBGGf2vTRF,2QKrBtNECja4cJygxA7igwqxahs93GNmuQ2We2stpump,2026-02-26 11:02:00,0.0021375783728102,0.0020976129128884,0.0020741949683268,0.0021580030498497,0.0020429839358647,False,False,WIN+,1.53
d5cf26e5,2026-02-26 09:54:35,1772067275,DARWIN,$300K〜$1M,725329,77079,0.0007266280417165,0.0004523813194119,0.0011837059122243,1.67,9.141557410155978e-05,0.0005899385955821,49.69,0.88,37,0.0,20.0,0.0,15.0,2.0,0.0,0.0,3,中間,0.358,23.17,2,1,0.5,0.5,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/J8TNxugiH4QFC9Btciknngt9xozrV4Pq1Qqj9Ak6g1XV,J8TNxugiH4QFC9Btciknngt9xozrV4Pq1Qqj9Ak6g1XV,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,2026-02-26 11:02:03,0.000725855039108,0.0006180108414819,0.0005935615753957,0.0007748766942387,0.0004794180635403,False,False,LOSS-,-18.31
b50426b5,2026-02-26 09:59:34,1772067574,PIGEON,$300K〜$1M,526527,99714,0.0005210613001463,0.0004440752216488,0.0006493714309754,1.67,2.566202616582e-05,0.0004536903643332,74.03,0.59,46,0.0,20.0,20.0,15.0,0.8,0.0,-10.0,1,強い高値圏,0.741,14.85,3,0,0.0,0.312,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/CimyjC9gZZwmX3FANaCm45gSWAFrLCtB6NQWjDNZkjgX,CimyjC9gZZwmX3FANaCm45gSWAFrLCtB6NQWjDNZkjgX,GB8KtQfMChhYrCYtd5PoAB42kAdkHnuyAincSSmFpump,2026-02-26 11:02:06,0.000506252059415,0.0004806881190207,0.0005108361862367,0.0005320618136296,0.0004653780220199,False,False,LOSS-,-1.96
90999cbe,2026-02-26 09:59:36,1772067576,NIRE,$1M〜$5M,1125813,130185,0.0010954402844935,0.0001015500234689,0.0026856647021329,1.6,0.0003975561044098,0.0012484756557117,39.92,0.6,21,0.0,0.0,0.0,15.0,0.9,0.0,5.0,4,やや安値圏,0.311,-12.26,2,0,0.0,0.357,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,7nePAcJhg88s1KFJptgaBvzYgHaUDzddgU65Etvtpump,2026-02-26 11:02:09,0.0012319026614572,0.0013162282440075,0.0014554558523586,0.0015550343911308,0.0010605251253709,False,False,WIN+,32.86
d2d7639d,2026-02-26 10:09:32,1772068172,BigTrout,$300K〜$1M,784200,129511,0.0008277056747416,0.0007849988302631,0.0008988837488723,1.67,1.4235614826148748e-05,0.0008379012200276,47.95,0.72,16,0.0,0.0,0.0,15.0,0.9,0.0,0.0,3,中間,0.429,-1.22,2,0,0.0,0.357,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/84Q5fsB6dhvsYHqDfkBXDvdfmSiweLeZwGmUtD1fUBAc,84Q5fsB6dhvsYHqDfkBXDvdfmSiweLeZwGmUtD1fUBAc,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,2026-02-26 11:16:55,0.0008347578067965,0.0008100123374029,0.0008031250270411,0.0008426659085504,0.0008031250270411,False,False,LOSS-,-2.97
76a9ea1b,2026-02-26 10:19:32,1772068772,Pigeon,$1M〜$5M,2576404,205146,0.002574749992721,0.0021601311098988,0.0032381402052365,1.6,0.0001658475531288,0.0024189515363651,43.73,0.31,35,0.0,20.0,0.0,15.0,0.0,0.0,0.0,3,中間,0.496,6.44,16,1,0.062,0.167,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/FXRvcgMQfgj3WrmUXGh8qhVLaU3Q4T7jQeKBoqhVecR7,FXRvcgMQfgj3WrmUXGh8qhVLaU3Q4T7jQeKBoqhVecR7,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,2026-02-26 11:31:55,0.0024162241054804,0.0024988860618563,0.0025610932800055,0.0027421734209369,0.0023630653541315,False,False,LOSS-,-0.53
ced41e94,2026-02-26 10:34:32,1772069672,gork,$1M〜$5M,1051322,124267,0.0010343877765775,-1.1029492040301804e-05,0.0027070554063662,1.6,0.0004181669074471,0.0012645366249099,49.78,0.04,22,0.0,0.0,0.0,15.0,2.0,0.0,5.0,4,やや安値圏,0.303,-18.2,10,2,0.2,0.3,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/FTVfrnFb48apSPKTBkB5cdTu6AiTRSX5wdV68uTrPiWu,FTVfrnFb48apSPKTBkB5cdTu6AiTRSX5wdV68uTrPiWu,gorkrgj6k4K449Qa4eF1NaWC5cNLQtMsVEikhpGn7fC,2026-02-26 11:46:55,0.001040016752004,0.0009381773333437,0.0017527037710536,0.0020293294588609,0.0008560697708152,False,False,WIN+,69.44
e6bd5fe4,2026-02-26 10:34:35,1772069675,AUTISM,$300K〜$1M,768937,86201,0.0007796891070097,0.0005927813744117,0.0010912019946731,1.67,6.230257753266704e-05,0.0010751894826613,40.04,0.5,25,0.0,0.0,0.0,15.0,0.4,0.0,10.0,5,強い安値圏,0.122,-27.48,4,0,0.0,0.278,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,2026-02-26 11:46:58,0.0007546660611061,0.0007930380952401,0.0009371358752014,0.0009901436168899,0.0006930812908762,False,False,WIN+,20.19
54be0555,2026-02-26 10:34:49,1772069689,PENGUIN,$5M〜$50M,7202824,460018,0.0072031080989572,0.0069305126109412,0.0076801502029852,1.75,0.000136297744008,0.0070792610378906,57.43,1.42,51,0.7,20.0,20.0,15.0,0.0,0.0,-5.0,2,やや高値圏,0.505,1.75,21,0,0.0,0.096,15,72,2.0,3.5,2.0,True,50,https://www.geckoterminal.com/solana/pools/DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,2026-02-26 11:47:01,0.0072555257126729,0.007076314481925,0.0069937339215975,0.0072685832506084,0.0069660415970986,False,False,LOSS-,-2.91
744d24e8,2026-02-26 10:35:02,1772069702,AgenC,$1M〜$5M,1865679,129682,0.0018693424855045,0.001197196533896,0.0029447760080782,1.6,0.0002688583806434,0.0030013805540147,43.7,0.16,25,0.0,0.0,0.0,15.0,0.0,0.0,10.0,5,強い安値圏,0.175,-37.72,6,0,0.0,0.227,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,5yC9BM8KUsJTPbWPLfA2N8qH1s9V8DQ3Vcw1G6Jdpump,2026-02-26 11:47:04,0.001930105272829,0.0019454445829293,0.0019351107195861,0.0019946409547395,0.0017385886042628,False,False,WIN+,3.52
41da9219,2026-02-26 10:35:14,1772069714,maxxing,$1M〜$5M,3180160,223190,0.0031805313446302,0.0025588015124424,0.0041752990761307,1.6,0.0002486919328751,0.0030725810696709,48.48,0.02,35,0.0,20.0,0.0,15.0,0.0,0.0,0.0,3,中間,0.443,3.51,13,1,0.077,0.194,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/DMnTidVC8dMxRxUzFyZ4StQkbS4R8ACwxhNsEyi6u3Lx,DMnTidVC8dMxRxUzFyZ4StQkbS4R8ACwxhNsEyi6u3Lx,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,2026-02-26 11:47:07,0.0029675677186051,0.0029313451254398,0.0029537392779063,0.003196903439671,0.0027894404313468,False,False,LOSS-,-7.13
a49e956f,2026-02-26 10:35:27,1772069727,Punch,$5M〜$50M,23190861,745799,0.0232530600284703,0.0205621462793456,0.0279621590894387,1.75,0.0013454568745623,0.0306568277131556,53.98,0.15,40,0.0,0.0,20.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.119,-24.15,12,0,0.0,0.147,15,72,2.0,3.5,2.0,False,50,https://www.geckoterminal.com/solana/pools/A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,2026-02-26 11:47:09,0.0230637214020309,0.022104230120024,0.0227186259078401,0.0234289480001445,0.0218911990657934,False,False,LOSS-,-2.3
bc8f1427,2026-02-26 10:39:32,1772069972,gork,$1M〜$5M,4875583,642298,0.0047734187600987,0.0025657484758828,0.0083056912148442,1.6,0.0008830681136863,0.0073015339714633,32.24,0.13,27,0.0,0.0,0.0,15.0,7.0,0.0,5.0,4,やや安値圏,0.304,-34.62,15,6,0.4,0.425,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,2026-02-26 11:47:42,0.0045805523597089,0.0048214950801777,0.0045700368916458,0.0050464625642118,0.0043153132271937,False,False,LOSS-,-4.26
630170be,2026-02-26 10:39:35,1772069975,Pippkin,$1M〜$5M,2705826,153235,0.0027331984498164,0.0019057435948227,0.0040571262178062,1.6,0.0003309819419974,0.0032448435705867,47.59,0.25,20,0.0,0.0,0.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.254,-15.77,6,0,0.0,0.227,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,2026-02-26 11:48:15,0.0027937909940864,0.0028635695261299,0.0025765632113504,0.0029096954085293,0.0025534257061776,False,False,LOSS-,-5.73
